uid,iata_flight,dep_airport,arr_airport,dep_date,scheduled_ts,is_arrival,status,canceled,terminal,gate,raw_json,first_seen_utc,last_seen_utc,aircraft_type,Carrier,actype,seats,manual
04415176fb275fabf08319a0b1bb59667cf72fe5,WN3136,MCO,BOS,11/13/25,1763076900,0,Canceled,1,,,"{""scheduledDate"":""2025-11-13"",""arrival"":false,""codeShareFlightNumber"":""WN3136"",""codeShareAirlineTrackNumber"":""3136"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN3136"",""operatingAirlineTrackNumber"":""3136"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""BOS"",""viaAirport"":""BWI"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763076900,""actualTimestamp"":1763076900,""bestKnownTimestamp"":1763076900,""lastUpdatedTimestamp"":1762952976,""iataOperatingAirlineFlightNumber"":""WN3136"",""icaoOperatingAirlineFlightNumber"":""SWA3136"",""iataCodeShareFlightNumber"":""WN3136"",""icaoCodeShareFlightNumber"":""SWA3136"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjMxMzYiLCJ2aWFBaXJwb3J0IjoiQldJIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTEzIiwiYXJyaXZhbEFpcnBvcnQiOiJCT1MiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762865231,1763087969,B737,WN,WN_B737,137,
934d57525df0ad15b73b311993d3c67cde03cfda,WN4085,PHX,MCO,11/13/25,1763077500,1,Canceled,1,,,"{""scheduledDate"":""2025-11-13"",""arrival"":true,""codeShareFlightNumber"":""WN4085"",""codeShareAirlineTrackNumber"":""4085"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN4085"",""operatingAirlineTrackNumber"":""4085"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""PHX"",""arrivalAirport"":""MCO"",""viaAirport"":""PHX"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[""14""],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763077500,""actualTimestamp"":1763076960,""bestKnownTimestamp"":1763076960,""lastUpdatedTimestamp"":1763024566,""iataOperatingAirlineFlightNumber"":""WN4085"",""icaoOperatingAirlineFlightNumber"":""SWA4085"",""iataCodeShareFlightNumber"":""WN4085"",""icaoCodeShareFlightNumber"":""SWA4085"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjQwODUiLCJ2aWFBaXJwb3J0IjoiUEhYIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTMiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJQSFgifQ==""}",1762865231,1763087969,B38M,WN,WN_B38M,175,
b4065f53a80db297421d1e17453c6270ff4ea236,DL1003,DCA,MCO,11/13/25,1763078340,1,Canceled,1,B,76,"{""scheduledDate"":""2025-11-13"",""arrival"":true,""codeShareFlightNumber"":""DL1003"",""codeShareAirlineTrackNumber"":""1003"",""iataCodeShareAirline"":""DL"",""icaoCodeShareAirline"":""DAL"",""operatingAirlineFlightNumber"":""DL1003"",""operatingAirlineTrackNumber"":""1003"",""iataOperatingAirline"":""DL"",""icaoOperatingAirline"":""DAL"",""baseAirport"":""MCO"",""departureAirport"":""DCA"",""arrivalAirport"":""MCO"",""viaAirport"":""DCA"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""76"",""baggageBelt"":[""31""],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763078340,""actualTimestamp"":1763077740,""bestKnownTimestamp"":1763077740,""lastUpdatedTimestamp"":1762897900,""iataOperatingAirlineFlightNumber"":""DL1003"",""icaoOperatingAirlineFlightNumber"":""DAL1003"",""iataCodeShareFlightNumber"":""DL1003"",""icaoCodeShareFlightNumber"":""DAL1003"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJETDEwMDMiLCJ2aWFBaXJwb3J0IjoiRENBIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTMiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJEQ0EifQ==""}",1762865231,1763087969,A319,DL,DL_A319,132,
625249ec00d8db081c573c3682988612441e4361,WN1746,BWI,MCO,11/14/25,1763079000,1,Canceled,1,,,"{""scheduledDate"":""2025-11-13"",""arrival"":true,""codeShareFlightNumber"":""WN1746"",""codeShareAirlineTrackNumber"":""1746"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN1746"",""operatingAirlineTrackNumber"":""1746"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""BWI"",""arrivalAirport"":""MCO"",""viaAirport"":""BWI"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[""13""],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763079000,""actualTimestamp"":1763078460,""bestKnownTimestamp"":1763078460,""lastUpdatedTimestamp"":1763024571,""iataOperatingAirlineFlightNumber"":""WN1746"",""icaoOperatingAirlineFlightNumber"":""SWA1746"",""iataCodeShareFlightNumber"":""WN1746"",""icaoCodeShareFlightNumber"":""SWA1746"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjE3NDYiLCJ2aWFBaXJwb3J0IjoiQldJIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTMiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJCV0kifQ==""}",1762865231,1763087969,B737,WN,WN_B737,137,
588df51d5e631e81278bf2bc8d4ea203b8ee3c96,AA3077,MIA,MCO,11/14/25,1763080500,1,Canceled,1,B,58,"{""scheduledDate"":""2025-11-13"",""arrival"":true,""codeShareFlightNumber"":""AA3077"",""codeShareAirlineTrackNumber"":""3077"",""iataCodeShareAirline"":""AA"",""icaoCodeShareAirline"":""AAL"",""operatingAirlineFlightNumber"":""AA3077"",""operatingAirlineTrackNumber"":""3077"",""iataOperatingAirline"":""AA"",""icaoOperatingAirline"":""AAL"",""baseAirport"":""MCO"",""departureAirport"":""MIA"",""arrivalAirport"":""MCO"",""viaAirport"":""MIA"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""58"",""baggageBelt"":[""25""],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763080500,""actualTimestamp"":1763079900,""bestKnownTimestamp"":1763079900,""lastUpdatedTimestamp"":1762969630,""iataOperatingAirlineFlightNumber"":""AA3077"",""icaoOperatingAirlineFlightNumber"":""AAL3077"",""iataCodeShareFlightNumber"":""AA3077"",""icaoCodeShareFlightNumber"":""AAL3077"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJBQTMwNzciLCJ2aWFBaXJwb3J0IjoiTUlBIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTMiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJNSUEifQ==""}",1762865231,1763087969,A319,AA,AA_A319,128,
3765cf673a3c4ff35c2a01a11fbc79ff33f17e3f,WN3625,MCO,ORD,11/13/25,1763081100,0,Canceled,1,,,"{""scheduledDate"":""2025-11-13"",""arrival"":false,""codeShareFlightNumber"":""WN3625"",""codeShareAirlineTrackNumber"":""3625"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN3625"",""operatingAirlineTrackNumber"":""3625"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""ORD"",""viaAirport"":""ORD"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763081100,""actualTimestamp"":1763081100,""bestKnownTimestamp"":1763081100,""lastUpdatedTimestamp"":1762952271,""iataOperatingAirlineFlightNumber"":""WN3625"",""icaoOperatingAirlineFlightNumber"":""SWA3625"",""iataCodeShareFlightNumber"":""WN3625"",""icaoCodeShareFlightNumber"":""SWA3625"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjM2MjUiLCJ2aWFBaXJwb3J0IjoiT1JEIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTEzIiwiYXJyaXZhbEFpcnBvcnQiOiJPUkQiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762865231,1763087969,B737,WN,WN_B737,137,1
dc3345d7ac0803d67d2a7762d5194be95c7b76c8,WN2523,DEN,MCO,11/14/25,1763081400,1,Canceled,1,,,"{""scheduledDate"":""2025-11-13"",""arrival"":true,""codeShareFlightNumber"":""WN2523"",""codeShareAirlineTrackNumber"":""2523"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN2523"",""operatingAirlineTrackNumber"":""2523"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""DEN"",""arrivalAirport"":""MCO"",""viaAirport"":""DEN"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[""12""],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763081400,""actualTimestamp"":1763080860,""bestKnownTimestamp"":1763080860,""lastUpdatedTimestamp"":1763024572,""iataOperatingAirlineFlightNumber"":""WN2523"",""icaoOperatingAirlineFlightNumber"":""SWA2523"",""iataCodeShareFlightNumber"":""WN2523"",""icaoCodeShareFlightNumber"":""SWA2523"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjI1MjMiLCJ2aWFBaXJwb3J0IjoiREVOIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTMiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJERU4ifQ==""}",1762865231,1763087969,B738,WN,WN_B738,175,
4e7e67c7e1fd734ee96c73468d925c7bcce91caa,DL2729,MCO,DCA,11/13/25,1763081700,0,Canceled,1,B,76,"{""scheduledDate"":""2025-11-13"",""arrival"":false,""codeShareFlightNumber"":""DL2729"",""codeShareAirlineTrackNumber"":""2729"",""iataCodeShareAirline"":""DL"",""icaoCodeShareAirline"":""DAL"",""operatingAirlineFlightNumber"":""DL2729"",""operatingAirlineTrackNumber"":""2729"",""iataOperatingAirline"":""DL"",""icaoOperatingAirline"":""DAL"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""DCA"",""viaAirport"":""DCA"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""76"",""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763081700,""actualTimestamp"":1763081700,""bestKnownTimestamp"":1763081700,""lastUpdatedTimestamp"":1762897933,""iataOperatingAirlineFlightNumber"":""DL2729"",""icaoOperatingAirlineFlightNumber"":""DAL2729"",""iataCodeShareFlightNumber"":""DL2729"",""icaoCodeShareFlightNumber"":""DAL2729"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJETDI3MjkiLCJ2aWFBaXJwb3J0IjoiRENBIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTEzIiwiYXJyaXZhbEFpcnBvcnQiOiJEQ0EiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762865231,1763087969,A319,DL,DL_A319,132,
0307e72d5b7ac45f98198cfe50a9213478b05176,WN2934,HOU,MCO,11/14/25,1763082900,1,Canceled,1,,,"{""scheduledDate"":""2025-11-13"",""arrival"":true,""codeShareFlightNumber"":""WN2934"",""codeShareAirlineTrackNumber"":""2934"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN2934"",""operatingAirlineTrackNumber"":""2934"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""HOU"",""arrivalAirport"":""MCO"",""viaAirport"":""HOU"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[""13""],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763082900,""actualTimestamp"":1763082360,""bestKnownTimestamp"":1763082360,""lastUpdatedTimestamp"":1763024576,""iataOperatingAirlineFlightNumber"":""WN2934"",""icaoOperatingAirlineFlightNumber"":""SWA2934"",""iataCodeShareFlightNumber"":""WN2934"",""icaoCodeShareFlightNumber"":""SWA2934"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjI5MzQiLCJ2aWFBaXJwb3J0IjoiSE9VIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTMiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJIT1UifQ==""}",1762865231,1763087969,B737,WN,WN_B737,137,
3826b0518336b646ef2ce1a72f1b462bf4ffc1ff,AA3077,MCO,MIA,11/13/25,1763083200,0,Canceled,1,B,58,"{""scheduledDate"":""2025-11-13"",""arrival"":false,""codeShareFlightNumber"":""AA3077"",""codeShareAirlineTrackNumber"":""3077"",""iataCodeShareAirline"":""AA"",""icaoCodeShareAirline"":""AAL"",""operatingAirlineFlightNumber"":""AA3077"",""operatingAirlineTrackNumber"":""3077"",""iataOperatingAirline"":""AA"",""icaoOperatingAirline"":""AAL"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""MIA"",""viaAirport"":""MIA"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""58"",""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763083200,""actualTimestamp"":1763083200,""bestKnownTimestamp"":1763083200,""lastUpdatedTimestamp"":1762969630,""iataOperatingAirlineFlightNumber"":""AA3077"",""icaoOperatingAirlineFlightNumber"":""AAL3077"",""iataCodeShareFlightNumber"":""AA3077"",""icaoCodeShareFlightNumber"":""AAL3077"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJBQTMwNzciLCJ2aWFBaXJwb3J0IjoiTUlBIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTEzIiwiYXJyaXZhbEFpcnBvcnQiOiJNSUEiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762865231,1763087969,A319,AA,AA_A319,128,
f79b02ef155ce678c54ed7913fa2dd0c6f4d2a4e,WN3600,MCO,MCI,11/13/25,1763083800,0,Canceled,1,,,"{""scheduledDate"":""2025-11-13"",""arrival"":false,""codeShareFlightNumber"":""WN3600"",""codeShareAirlineTrackNumber"":""3600"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN3600"",""operatingAirlineTrackNumber"":""3600"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""MCI"",""viaAirport"":""MCI"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763083800,""actualTimestamp"":1763083800,""bestKnownTimestamp"":1763083800,""lastUpdatedTimestamp"":1762955858,""iataOperatingAirlineFlightNumber"":""WN3600"",""icaoOperatingAirlineFlightNumber"":""SWA3600"",""iataCodeShareFlightNumber"":""WN3600"",""icaoCodeShareFlightNumber"":""SWA3600"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjM2MDAiLCJ2aWFBaXJwb3J0IjoiTUNJIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTEzIiwiYXJyaXZhbEFpcnBvcnQiOiJNQ0kiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762865231,1763087969,B738,WN,WN_B738,175,1
e9036e925fd1ec51110df1d9b52f4a27cceebb7f,WN2934,MCO,RSW,11/13/25,1763085000,0,Canceled,1,,,"{""scheduledDate"":""2025-11-13"",""arrival"":false,""codeShareFlightNumber"":""WN2934"",""codeShareAirlineTrackNumber"":""2934"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN2934"",""operatingAirlineTrackNumber"":""2934"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""RSW"",""viaAirport"":""RSW"",""viaSequencePosition"":0,""terminal"":null,""gate"":null,""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763085000,""actualTimestamp"":1763085000,""bestKnownTimestamp"":1763085000,""lastUpdatedTimestamp"":1762956065,""iataOperatingAirlineFlightNumber"":""WN2934"",""icaoOperatingAirlineFlightNumber"":""SWA2934"",""iataCodeShareFlightNumber"":""WN2934"",""icaoCodeShareFlightNumber"":""SWA2934"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjI5MzQiLCJ2aWFBaXJwb3J0IjoiUlNXIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTEzIiwiYXJyaXZhbEFpcnBvcnQiOiJSU1ciLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762865231,1763087969,B38M,WN,WN_B38M,175,
40f0f12fe59082536904ea96782091430dcf42c6,MX253,BGR,MCO,11/14/25,1763094960,1,Canceled,1,B,30,"{""scheduledDate"":""2025-11-13"",""arrival"":true,""codeShareFlightNumber"":""MX253"",""codeShareAirlineTrackNumber"":""253"",""iataCodeShareAirline"":""MX"",""icaoCodeShareAirline"":""MXY"",""operatingAirlineFlightNumber"":""MX253"",""operatingAirlineTrackNumber"":""253"",""iataOperatingAirline"":""MX"",""icaoOperatingAirline"":""MXY"",""baseAirport"":""MCO"",""departureAirport"":""BGR"",""arrivalAirport"":""MCO"",""viaAirport"":""BGR"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""30"",""baggageBelt"":[""20""],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763094960,""actualTimestamp"":1763094360,""bestKnownTimestamp"":1763094360,""lastUpdatedTimestamp"":1762992777,""iataOperatingAirlineFlightNumber"":""MX253"",""icaoOperatingAirlineFlightNumber"":""MXY253"",""iataCodeShareFlightNumber"":""MX253"",""icaoCodeShareFlightNumber"":""MXY253"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJNWDI1MyIsInZpYUFpcnBvcnQiOiJCR1IiLCJhcnJpdmFsIjp0cnVlLCJzY2hlZHVsZWREYXRlIjoiMjAyNS0xMS0xMyIsImFycml2YWxBaXJwb3J0IjoiTUNPIiwiZGVwYXJ0dXJlQWlycG9ydCI6IkJHUiJ9""}",1762865231,1763087969,BCS3,MX,MX_BCS3,126,1
9d1cc63a395c4a4229647c0ec8593b46c3fcae65,MX159,MCO,EYW,11/14/25,1763121600,0,Canceled,1,B,31,"{""scheduledDate"":""2025-11-14"",""arrival"":false,""codeShareFlightNumber"":""MX159"",""codeShareAirlineTrackNumber"":""159"",""iataCodeShareAirline"":""MX"",""icaoCodeShareAirline"":""MXY"",""operatingAirlineFlightNumber"":""MX159"",""operatingAirlineTrackNumber"":""159"",""iataOperatingAirline"":""MX"",""icaoOperatingAirline"":""MXY"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""EYW"",""viaAirport"":""EYW"",""viaSequencePosition"":0,""terminal"":""B"",""gate"":""31"",""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763121600,""actualTimestamp"":1763121600,""bestKnownTimestamp"":1763121600,""lastUpdatedTimestamp"":1762992796,""iataOperatingAirlineFlightNumber"":""MX159"",""icaoOperatingAirlineFlightNumber"":""MXY159"",""iataCodeShareFlightNumber"":""MX159"",""icaoCodeShareFlightNumber"":""MXY159"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJNWDE1OSIsInZpYUFpcnBvcnQiOiJFWVciLCJhcnJpdmFsIjpmYWxzZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTQiLCJhcnJpdmFsQWlycG9ydCI6IkVZVyIsImRlcGFydHVyZUFpcnBvcnQiOiJNQ08ifQ==""}",1762927614,1763172041,BCS3,MX,MX_BCS3,126,
e4696644bd427ee851c3771c5416d0d68f7c52c9,WN2786,FLL,MCO,11/14/25,1763125800,1,Canceled,1,A,111,"{""scheduledDate"":""2025-11-14"",""arrival"":true,""codeShareFlightNumber"":""WN2786"",""codeShareAirlineTrackNumber"":""2786"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN2786"",""operatingAirlineTrackNumber"":""2786"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""FLL"",""arrivalAirport"":""MCO"",""viaAirport"":""FLL"",""viaSequencePosition"":0,""terminal"":""A"",""gate"":""111"",""baggageBelt"":[""12""],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763125800,""actualTimestamp"":1763125200,""bestKnownTimestamp"":1763125200,""lastUpdatedTimestamp"":1763125755,""iataOperatingAirlineFlightNumber"":""WN2786"",""icaoOperatingAirlineFlightNumber"":""SWA2786"",""iataCodeShareFlightNumber"":""WN2786"",""icaoCodeShareFlightNumber"":""SWA2786"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjI3ODYiLCJ2aWFBaXJwb3J0IjoiRkxMIiwiYXJyaXZhbCI6dHJ1ZSwic2NoZWR1bGVkRGF0ZSI6IjIwMjUtMTEtMTQiLCJhcnJpdmFsQWlycG9ydCI6Ik1DTyIsImRlcGFydHVyZUFpcnBvcnQiOiJGTEwifQ==""}",1762927614,1763172041,B737,WN,WN_B737,137,
ac6694eeb18645b7abc53ef5b112b85194aef837,B62024,MCO,DCA,11/14/25,1763127900,0,Canceled,1,C,C230,"{""scheduledDate"":""2025-11-14"",""arrival"":false,""codeShareFlightNumber"":""B62024"",""codeShareAirlineTrackNumber"":""2024"",""iataCodeShareAirline"":""B6"",""icaoCodeShareAirline"":""JBU"",""operatingAirlineFlightNumber"":""B62024"",""operatingAirlineTrackNumber"":""2024"",""iataOperatingAirline"":""B6"",""icaoOperatingAirline"":""JBU"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""DCA"",""viaAirport"":""DCA"",""viaSequencePosition"":0,""terminal"":""C"",""gate"":""C230"",""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""CX"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763127900,""actualTimestamp"":1763127900,""bestKnownTimestamp"":1763127900,""lastUpdatedTimestamp"":1763071368,""iataOperatingAirlineFlightNumber"":""B62024"",""icaoOperatingAirlineFlightNumber"":""JBU2024"",""iataCodeShareFlightNumber"":""B62024"",""icaoCodeShareFlightNumber"":""JBU2024"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJCNjIwMjQiLCJ2aWFBaXJwb3J0IjoiRENBIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTE0IiwiYXJyaXZhbEFpcnBvcnQiOiJEQ0EiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762927614,1763172041,BCS3,B6,B6_BCS3,140,
086ad83e9aa837507d3e0804d0071b4991be8224,WN2381,MCO,DCA,11/14/25,1763128200,0,Canceled,1,A,107,"{""scheduledDate"":""2025-11-14"",""arrival"":false,""codeShareFlightNumber"":""WN2381"",""codeShareAirlineTrackNumber"":""2381"",""iataCodeShareAirline"":""WN"",""icaoCodeShareAirline"":""SWA"",""operatingAirlineFlightNumber"":""WN2381"",""operatingAirlineTrackNumber"":""2381"",""iataOperatingAirline"":""WN"",""icaoOperatingAirline"":""SWA"",""baseAirport"":""MCO"",""departureAirport"":""MCO"",""arrivalAirport"":""DCA"",""viaAirport"":""DCA"",""viaSequencePosition"":0,""terminal"":""A"",""gate"":""107"",""baggageBelt"":[],""status"":""Canceled"",""originalStatus"":""XL"",""isDelayed"":false,""isVisible"":true,""isDeleted"":false,""scheduledTimestamp"":1763128200,""actualTimestamp"":1763128200,""bestKnownTimestamp"":1763128200,""lastUpdatedTimestamp"":1763072352,""iataOperatingAirlineFlightNumber"":""WN2381"",""icaoOperatingAirlineFlightNumber"":""SWA2381"",""iataCodeShareFlightNumber"":""WN2381"",""icaoCodeShareFlightNumber"":""SWA2381"",""id"":""eyJjb2RlU2hhcmVGbGlnaHROdW1iZXIiOiJXTjIzODEiLCJ2aWFBaXJwb3J0IjoiRENBIiwiYXJyaXZhbCI6ZmFsc2UsInNjaGVkdWxlZERhdGUiOiIyMDI1LTExLTE0IiwiYXJyaXZhbEFpcnBvcnQiOiJEQ0EiLCJkZXBhcnR1cmVBaXJwb3J0IjoiTUNPIn0=""}",1762927614,1763172041,B738,WN,WN_B738,175,
